,,,,,NW,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,EM,EM,EM,EM,EM,EM,EM,EM,EM,E,E,SE,E,E,SE,SE,SE,SE,SE,SE,SE,SE,E,E,E,E,E,E,E,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,SE,SE,SE,SW,SW,SW,SE,SE,SE,SE,SE,SW,SW,SE,SE,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Gross total cost: own provision,:,66,:,123.47,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,409,0,:,0,:,:,:,:,:,:,:,:,:,:,117,:,:,:,:,:,:,:,:,:,:,:,252,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,2,:,124,:,12,:,:,561.06,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,223.76,1,0,41,:,:,:,:,:,:,:,:,0.3,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,12.49,:,:,14.81,:,:,0,:,:,13.8,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,132.78,121,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Gross total cost: provision by others,:,181,:,120,:,:,:,:,:,:,:,:,22,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,508,:,:,:,:,:,:,:,:,:,:,:,29,:,:,:,:,:,:,:,:,:,:,:,:,:,-0.1,:,:,:,3,:,38,:,48,:,:,28.9,:,:,:,:,:,:,14,:,:,:,:,:,:,:,:,:,0,4,0,-25,:,:,:,:,:,:,:,:,0.02,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0.52,:,:,26.95,:,:,0,:,:,401.33,:,:,:,:,:,:,:,:,:,:,21,:,:,17.47,:,:,:,:,:,6.57,58,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Gross total cost: grants to voluntary org,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,84,0,:,0,:,:,:,:,:,:,:,:,:,:,2,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,1,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Gross total cost: total expenditure,:,247,:,243.47,:,:,:,:,:,:,:,:,22,:,:,:,:,:,:,:,493,0,:,0,:,:,:,:,:,:,:,:,:,:,627,:,:,:,:,:,:,:,:,:,:,:,281,:,:,:,:,:,:,:,:,:,:,:,:,:,-0.1,:,:,:,:,:,162,:,60,:,:,589.96,:,:,:,:,:,:,14,:,:,:,:,:,:,:,:,:,223.76,6,0,16,:,:,:,:,:,:,:,:,0.33,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,13.01,:,:,41.76,:,:,0,:,:,415.13,:,:,:,:,:,:,:,:,:,:,21,:,:,17.47,:,:,:,:,:,139.35,179,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Income: client contributions,:,0,:,25.42,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,6,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,0,:,0,:,3,:,:,24.53,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,3.15,0,0,5,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,1.02,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0.08,:,:,:,:,:,0,7,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Income: joint arrangements,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0.47,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Income: Income from NHS,:,6,:,37.15,:,:,:,:,:,:,:,:,2,:,:,:,:,:,:,:,70,0,:,0,:,:,:,:,:,:,:,:,:,:,27,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,0,:,12,:,1,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,2,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,1.94,:,:,0,:,:,0,:,:,1.49,:,:,:,:,:,:,:,:,:,:,0,:,:,0.28,:,:,:,:,:,41.65,0,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Income: other income,:,1,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,11,0,:,0,:,:,:,:,:,:,:,:,:,:,100,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,0,:,0,:,0,:,:,90.5,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0.13,:,:,0.42,:,:,0,:,:,0.85,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Income: total,:,7,:,62.57,:,:,:,:,:,:,:,:,2,:,:,:,:,:,:,:,81,0,:,0,:,:,:,:,:,:,:,:,:,:,127,:,:,:,:,:,:,:,:,:,:,:,6,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,12,:,4,:,:,115.03,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,3.15,0,0,7,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,3.09,:,:,0.42,:,:,0,:,:,2.81,:,:,:,:,:,:,:,:,:,:,0,:,:,0.37,:,:,:,:,:,41.65,7,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Net total expenditure,:,240,:,180.9,:,:,:,:,:,:,:,:,20,:,:,:,:,:,:,:,412,0,:,0,:,:,:,:,:,:,:,:,:,:,500,:,:,:,:,:,:,:,:,:,:,:,275,:,:,:,:,:,:,:,:,:,:,:,:,:,-0.1,:,:,:,:,:,150,:,56,:,:,474.92,:,:,:,:,:,:,14,:,:,:,:,:,:,:,:,:,220.61,6,0,9,:,:,:,:,:,:,:,:,0.33,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,9.92,:,:,41.34,:,:,0,:,:,412.32,:,:,:,:,:,:,:,:,:,:,21,:,:,17.11,:,:,:,:,:,97.7,172,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Gross total expenditure,:,240,:,206.32,:,:,:,:,:,:,:,:,20,:,:,:,:,:,:,:,412,0,:,0,:,:,:,:,:,:,:,:,:,:,500,:,:,:,:,:,:,:,:,:,:,:,281,:,:,:,:,:,:,:,:,:,:,:,:,:,-0.1,:,:,:,:,:,150,:,59,:,:,499.46,:,:,:,:,:,:,14,:,:,:,:,:,:,:,:,:,223.76,6,0,14,:,:,:,:,:,:,:,:,0.33,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,10.94,:,:,41.34,:,:,0,:,:,412.32,:,:,:,:,:,:,:,:,:,:,21,:,:,17.19,:,:,:,:,:,97.7,179,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Capital charges: own provision,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,20,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,37.26,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,3,:,:,:,:,:,:,:,:,0,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,1.32,:,:,0,:,:,1.35,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Capital charges: provision by others,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Net current expenditure,:,240,:,180.9,:,:,:,:,:,:,:,:,20,:,:,:,:,:,:,:,392,0,:,0,:,:,:,:,:,:,:,:,:,:,500,:,:,:,:,:,:,:,:,:,:,:,275,:,:,:,:,:,:,:,:,:,:,:,:,:,-0.1,:,:,:,:,:,150,:,:,:,:,437.66,:,:,:,:,:,:,14,:,:,:,:,:,:,:,:,:,220.61,6,0,6,:,:,:,:,:,:,:,:,0.33,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,9.92,:,:,40.02,:,:,0,:,:,410.97,:,:,:,:,:,:,:,:,:,:,21,:,:,17.11,:,:,:,:,:,97.7,172,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Gross current expenditure,:,240,:,206.32,:,:,:,:,:,:,:,:,20,:,:,:,:,:,:,:,392,0,:,0,:,:,:,:,:,:,:,:,:,:,500,:,:,:,:,:,:,:,:,:,:,:,281,:,:,:,:,:,:,:,:,:,:,:,:,:,-0.1,:,:,:,:,:,150,:,:,:,:,462.2,:,:,:,:,:,:,14,:,:,:,:,:,:,:,:,:,223.76,6,0,11,:,:,:,:,:,:,:,:,0.33,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,10.94,:,:,40.02,:,:,0,:,:,410.97,:,:,:,:,:,:,:,:,:,:,21,:,:,17.19,:,:,:,:,:,97.7,179,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Community: other long term care,Gross SSMSS,:,3,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,33,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,6,0,0,:,:,:,:,:,:,:,:,3.35,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,0.05,:,:,5.66,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0.03,0,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Fairer Charging income,Income: client contributions,:,303,:,371.54,:,:,:,:,:,:,:,:,68,:,:,:,:,:,:,:,384,0,:,0,:,:,:,:,:,:,:,:,:,:,144,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,5,:,:,:,20,:,293,:,75,:,:,268.53,:,:,:,:,:,:,70,:,:,:,:,:,:,:,:,:,0,71,0,10,:,:,:,:,:,:,:,:,12.75,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,28.67,:,:,0,:,:,244.75,:,:,:,:,:,:,:,:,:,:,22,:,:,33.36,:,:,:,:,:,1.25,109,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Fairer Charging income,Income: total,:,303,:,371.54,:,:,:,:,:,:,:,:,68,:,:,:,:,:,:,:,384,0,:,0,:,:,:,:,:,:,:,:,:,:,144,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,5,:,:,:,20,:,293,:,75,:,:,268.53,:,:,:,:,:,:,70,:,:,:,:,:,:,:,:,:,0,71,0,10,:,:,:,:,:,:,:,:,12.75,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,28.67,:,:,0,:,:,244.75,:,:,:,:,:,:,:,:,:,:,22,:,:,33.36,:,:,:,:,:,1.25,109,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Fairer Charging income,Net total expenditure,:,-303,:,-371.54,:,:,:,:,:,:,:,:,-68,:,:,:,:,:,:,:,-384,0,:,0,:,:,:,:,:,:,:,:,:,:,-144,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,-5,:,:,:,-20,:,-293,:,-75,:,:,-268.53,:,:,:,:,:,:,-70,:,:,:,:,:,:,:,:,:,0,-71,0,-10,:,:,:,:,:,:,:,:,-12.75,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,-28.67,:,:,0,:,:,-244.75,:,:,:,:,:,:,:,:,:,:,-22,:,:,-33.36,:,:,:,:,:,-1.25,-109,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Fairer Charging income,Net current expenditure,:,-303,:,-371.54,:,:,:,:,:,:,:,:,-68,:,:,:,:,:,:,:,-384,0,:,0,:,:,:,:,:,:,:,:,:,:,-144,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,-5,:,:,:,-20,:,-293,:,-75,:,:,-268.53,:,:,:,:,:,:,-70,:,:,:,:,:,:,:,:,:,0,-71,0,-10,:,:,:,:,:,:,:,:,-12.75,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,-28.67,:,:,0,:,:,-244.75,:,:,:,:,:,:,:,:,:,:,-22,:,:,-33.36,:,:,:,:,:,-1.25,-109,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Fairer Charging income,Gross SSMSS,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Gross total cost: own provision,:,66,:,123.47,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,1952,0,:,587.94,:,:,:,:,:,:,:,:,:,:,117,:,:,:,:,:,:,:,:,:,:,:,252,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,1666,:,12,:,:,1965.29,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,223.76,1,0,259,:,:,:,:,:,:,:,:,76.28,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,536.71,:,:,14.81,:,:,0,:,:,1492.87,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,132.78,814,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Gross total cost: provision by others,:,8780,:,4825.5,:,:,:,:,:,:,:,:,2981,:,:,:,:,:,:,:,8650,0,:,4124.57,:,:,:,:,:,:,:,:,:,:,4483,:,:,:,:,:,:,:,:,:,:,:,2526,:,:,:,:,:,:,:,:,:,:,:,:,:,3084.26,:,:,:,:,:,4979,:,1590,:,:,17347.26,:,:,:,:,:,:,1594,:,:,:,:,:,:,:,:,:,1605.68,3100,1761.07,680,:,:,:,:,:,:,:,:,367.13,0,:,:,:,91,:,:,:,:,:,:,:,:,:,:,:,:,259.89,:,:,1687.32,:,:,0,:,:,11776.46,:,:,:,:,:,:,:,:,:,:,2719,:,:,1519.26,:,:,:,:,:,4151.31,2179,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Gross total cost: grants to voluntary org,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,123,0,:,0,:,:,:,:,:,:,:,:,:,:,2,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,5,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Gross total cost: total expenditure,:,8846,:,4948.97,:,:,:,:,:,:,:,:,2981,:,:,:,:,:,:,:,10725,0,:,4712.51,:,:,:,:,:,:,:,:,:,:,4602,:,:,:,:,:,:,:,:,:,:,:,2778,:,:,:,:,:,:,:,:,:,:,:,:,:,3084.26,:,:,:,:,:,6645,:,1602,:,:,19312.55,:,:,:,:,:,:,1594,:,:,:,:,:,:,:,:,:,1829.44,3106,1761.07,939,:,:,:,:,:,:,:,:,443.41,0,:,:,:,91,:,:,:,:,:,:,:,:,:,:,:,:,796.6,:,:,1702.13,:,:,0,:,:,13269.32,:,:,:,:,:,:,:,:,:,:,2719,:,:,1519.26,:,:,:,:,:,4284.09,2993,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Income: client contributions,:,4113,:,996.47,:,:,:,:,:,:,:,:,1606,:,:,:,:,:,:,:,2936,0,:,1502.31,:,:,:,:,:,:,:,:,:,:,1518,:,:,:,:,:,:,:,:,:,:,:,507,:,:,:,:,:,:,:,:,:,:,:,:,:,945,:,:,:,:,:,2688,:,825,:,:,6435.76,:,:,:,:,:,:,395,:,:,:,:,:,:,:,:,:,849.85,990,0,372,:,:,:,:,:,:,:,:,98.49,0,:,:,:,77,:,:,:,:,:,:,:,:,:,:,:,:,214.28,:,:,422.62,:,:,0,:,:,4497.46,:,:,:,:,:,:,:,:,:,:,1161,:,:,400.17,:,:,:,:,:,2077.65,991,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Income: joint arrangements,:,236,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,11.57,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Income: Income from NHS,:,6,:,514.45,:,:,:,:,:,:,:,:,2,:,:,:,:,:,:,:,2034,0,:,414.24,:,:,:,:,:,:,:,:,:,:,475,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,507,:,11,:,:,1125.87,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,419.07,18,0,2,:,:,:,:,:,:,:,:,8.47,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,4.97,:,:,342.6,:,:,0,:,:,8.15,:,:,:,:,:,:,:,:,:,:,200,:,:,36.93,:,:,:,:,:,54.04,66,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Income: other income,:,2,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,16,0,:,0,:,:,:,:,:,:,:,:,:,:,100,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,0,:,:,131.02,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,22.57,0,0,0,:,:,:,:,:,:,:,:,0.07,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,7.32,:,:,11.04,:,:,0,:,:,73.16,:,:,:,:,:,:,:,:,:,:,0,:,:,38.8,:,:,:,:,:,0,0,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Income: total,:,4357,:,1510.92,:,:,:,:,:,:,:,:,1608,:,:,:,:,:,:,:,4986,0,:,1916.55,:,:,:,:,:,:,:,:,:,:,2093,:,:,:,:,:,:,:,:,:,:,:,507,:,:,:,:,:,:,:,:,:,:,:,:,:,945,:,:,:,:,:,3195,:,836,:,:,7692.65,:,:,:,:,:,:,395,:,:,:,:,:,:,:,:,:,1291.49,1008,0,374,:,:,:,:,:,:,:,:,107.02,0,:,:,:,77,:,:,:,:,:,:,:,:,:,:,:,:,226.57,:,:,776.26,:,:,0,:,:,4590.35,:,:,:,:,:,:,:,:,:,:,1361,:,:,475.9,:,:,:,:,:,2131.69,1057,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Net total expenditure,:,4489,:,3438.05,:,:,:,:,:,:,:,:,1373,:,:,:,:,:,:,:,5739,0,:,2795.95,:,:,:,:,:,:,:,:,:,:,2509,:,:,:,:,:,:,:,:,:,:,:,2271,:,:,:,:,:,:,:,:,:,:,:,:,:,2139.26,:,:,:,:,:,3450,:,766,:,:,11619.9,:,:,:,:,:,:,1199,:,:,:,:,:,:,:,:,:,537.95,2098,1761.07,565,:,:,:,:,:,:,:,:,336.39,0,:,:,:,14,:,:,:,:,:,:,:,:,:,:,:,:,570.03,:,:,925.88,:,:,0,:,:,8678.98,:,:,:,:,:,:,:,:,:,:,1358,:,:,1043.36,:,:,:,:,:,2152.4,1936,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Gross total expenditure,:,8602,:,4434.52,:,:,:,:,:,:,:,:,2979,:,:,:,:,:,:,:,8675,0,:,4298.26,:,:,:,:,:,:,:,:,:,:,4027,:,:,:,:,:,:,:,:,:,:,:,2778,:,:,:,:,:,:,:,:,:,:,:,:,:,3084.26,:,:,:,:,:,6138,:,1591,:,:,18055.66,:,:,:,:,:,:,1594,:,:,:,:,:,:,:,:,:,1387.8,3088,1761.07,937,:,:,:,:,:,:,:,:,434.87,0,:,:,:,91,:,:,:,:,:,:,:,:,:,:,:,:,784.31,:,:,1348.5,:,:,0,:,:,13176.44,:,:,:,:,:,:,:,:,:,:,2519,:,:,1443.53,:,:,:,:,:,4230.05,2927,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Capital charges: own provision,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,149,0,:,37.14,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,59.7,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,11,:,:,:,:,:,:,:,:,0,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,29,:,:,1.32,:,:,0,:,:,143.18,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Capital charges: provision by others,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Net current expenditure,:,4489,:,3438.05,:,:,:,:,:,:,:,:,1373,:,:,:,:,:,:,:,5590,0,:,2758.81,:,:,:,:,:,:,:,:,:,:,2509,:,:,:,:,:,:,:,:,:,:,:,2271,:,:,:,:,:,:,:,:,:,:,:,:,:,2139.26,:,:,:,:,:,3450,:,:,:,:,11560.2,:,:,:,:,:,:,1199,:,:,:,:,:,:,:,:,:,537.95,2098,1761.07,554,:,:,:,:,:,:,:,:,336.39,0,:,:,:,14,:,:,:,:,:,:,:,:,:,:,:,:,541.03,:,:,924.56,:,:,0,:,:,8535.8,:,:,:,:,:,:,:,:,:,:,1358,:,:,1043.36,:,:,:,:,:,2152.4,1936,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Gross current expenditure,:,8602,:,4434.52,:,:,:,:,:,:,:,:,2979,:,:,:,:,:,:,:,8526,0,:,4261.12,:,:,:,:,:,:,:,:,:,:,4027,:,:,:,:,:,:,:,:,:,:,:,2778,:,:,:,:,:,:,:,:,:,:,:,:,:,3084.26,:,:,:,:,:,6138,:,:,:,:,17995.96,:,:,:,:,:,:,1594,:,:,:,:,:,:,:,:,:,1387.8,3088,1761.07,926,:,:,:,:,:,:,:,:,434.87,0,:,:,:,91,:,:,:,:,:,:,:,:,:,:,:,:,755.31,:,:,1347.18,:,:,0,:,:,13033.26,:,:,:,:,:,:,:,:,:,:,2519,:,:,1443.53,:,:,:,:,:,4230.05,2927,:,:,:
Long term,Age 85 and over,Support with Memory and Cognition,Total,Gross SSMSS,:,3,:,0,:,:,:,:,:,:,:,:,23,:,:,:,:,:,:,:,0,0,:,4990.99,:,:,:,:,:,:,:,:,:,:,87,:,:,:,:,:,:,:,:,:,:,:,0,:,:,4268.68,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,3106,0,0,:,:,:,:,:,:,:,:,14.73,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,15.21,:,:,5.66,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,21.76,0,:,:,:
